Has_Financial_Questions,SME_Age,SME_Type,Industry_Sector,SME_Size_Category,Literacy_Accounting,Literacy_Budgeting,Literacy_Investment_Evaluation,Literacy_Credit_Knowledge,Risk_Awareness,Risk_Evaluation,Risk_Mitigation_Strategies,Risk_Taking_Willingness,Assessment_Data_Driven,Assessment_Expert_Consultation,Assessment_Scenario_Analysis,Assessment_Internal_Evaluation,Decision_Autonomy,Decision_Consultation,Decision_Financial_Advisor,Decision_Strategic_Alignment,Decision_Investment_Choices,Decision_Loan_Approval,Decision_Capital_Allocation,Decision_CashFlow_Management,Analysis_Accounting_Tools,Analysis_Financial_Ratios,Analysis_Forecasting,Analysis_Benchmarking,Liquidity_Stability,Uses_Digital_Finance,Annual_Revenue_Category,Financial_Distress
YES,9.569591040533615,3.5695910405336146,1.4304089594663856,2.5695910405336146,3.0,3.0,3.2152044797331927,8.569591040533615,8.0,3.2152044797331927,3.0,2.7847955202668073,3.7847955202668073,3.2152044797331927,2.7847955202668073,3.7847955202668073,3.5695910405336146,2.5695910405336146,3.0,2.2152044797331927,3.0,3.0,8.784795520266806,3.0,3.7847955202668073,6.215204479733193,3.4304089594663854,3.0,2.0,0.7847955202668072,0.4304089594663856,0
YES,17.115644849544246,3.8843551504557534,3.0,2.8843551504557534,2.8843551504557534,2.0,3.231289699088493,5.884355150455754,3.0,3.8843551504557534,4.115644849544246,3.8843551504557534,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,1.3469345486327393,4.0,3.0,2.6530654513672607,3.768710300911507,3.0,0.0,0.8843551504557535,1.0,0
YES,19.32178372281793,1.5594054257273569,3.1188108514547137,1.0,2.8811891485452863,3.440594574272643,4.559405425727357,5.440594574272643,4.559405425727357,2.440594574272643,3.440594574272643,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.440594574272643,3.440594574272643,3.8811891485452863,3.0,3.0,0.559405425727357,3.8811891485452863,4.559405425727357,4.881189148545286,0.0,2.559405425727357,0
YES,8.0,2.0,3.656976267790482,4.485464401685723,3.0,3.171511866104759,2.828488133895241,7.171511866104759,0.0,3.0,3.171511866104759,2.343023732209518,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,7.343023732209518,3.0,3.0,5.171511866104759,3.171511866104759,3.171511866104759,1.828488133895241,1.0,0.0,0
YES,24.712845995860956,1.0,3.287154004139045,3.712845995860955,2.57430800827809,3.287154004139045,3.287154004139045,6.861462012417135,9.0,2.712845995860955,4.0,2.712845995860955,3.0,2.0,2.712845995860955,3.0,4.42569199172191,3.287154004139045,4.0,3.0,3.287154004139045,3.287154004139045,8.712845995860954,2.42569199172191,2.57430800827809,4.287154004139045,4.0,2.57430800827809,0.0,0.287154004139045,0.712845995860955,0
YES,6.303304888563251,2.303304888563251,1.3033048885632514,3.0,4.0,3.303304888563251,3.303304888563251,7.393390222873498,6.303304888563251,2.0,3.0,2.303304888563251,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,1.6966951114367486,3.696695111436749,3.303304888563251,1.3033048885632514,4.303304888563251,3.303304888563251,1.6966951114367486,0.6966951114367486,4.0,0
YES,14.0,2.675654192304944,3.324345807695056,2.675654192304944,1.6756541923049442,2.0,4.0,2.675654192304944,6.648691615390112,4.675654192304944,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,0.3243458076950557,2.3513083846098883,3.324345807695056,2.973037423085167,5.0,3.0,5.0269625769148325,0.0,1.3243458076950558,0
YES,21.766103068527798,2.2338969314722035,3.0,3.7661030685277965,0.46779386294440695,2.0,3.7661030685277965,2.532206137055593,5.29830920558339,4.0,4.233896931472204,3.2338969314722035,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,7.467793862944407,3.0,2.7661030685277965,5.766103068527796,3.0,2.0,1.7661030685277965,0.23389693147220347,1.0,0
YES,6.578227544638423,4.0,4.210886227680788,1.2108862276807881,3.0,3.0,3.0,3.5782275446384237,3.7891137723192116,3.0,4.0,3.0,3.0,2.0,3.0,2.7891137723192116,5.0,3.0,4.0,3.2108862276807884,3.0,3.0,2.632658683042364,3.0,3.0,8.789113772319212,5.0,3.4217724553615763,3.0,0.0,0.0,0
YES,12.14280834294041,3.1428083429404112,2.0,2.8571916570595888,4.142808342940412,3.1428083429404112,4.142808342940412,6.857191657059588,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,9.0,3.0,3.0,7.571574971178766,4.142808342940412,4.7143833141191775,0.2856166858808227,1.0,1.0,0
YES,2.82042682025902,3.6408536405180403,3.0,2.82042682025902,2.82042682025902,3.0,5.0,1.8204268202590201,0.17957317974097997,1.0,2.0,1.1795731797409799,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,8.17957317974098,3.17957317974098,2.82042682025902,4.718292718963919,4.0,3.0,6.82042682025902,0.17957317974097997,0.82042682025902,0
YES,17.32172058403692,3.0,5.0,3.0,1.5594264719876927,2.0,3.0,8.0,5.0,2.5594264719876927,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,0.0,4.0,4.0,0.8811470560246146,3.4405735280123073,4.0,3.5594264719876927,1.0,2.4405735280123073,0
YES,1.2648092269929092,2.8675953865035453,4.867595386503545,2.8675953865035453,3.0,3.0,4.867595386503545,7.735190773007091,6.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.1324046134964547,3.0,3.0,0.2648092269929092,3.0,3.0,1.7351907730070908,5.0,3.8675953865035453,1.8675953865035453,0.0,2.7351907730070906,0
YES,10.0,4.0,3.2354954960450835,3.0,4.0,3.7645045039549165,5.0,7.853243244067625,0.3822522519774584,1.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,3.2354954960450835,4.0,4.0,4.382252251977459,4.2354954960450835,4.382252251977459,2.6177477480225417,0.6177477480225416,4.0,0
YES,17.761313091726176,2.0,2.6193434541369114,2.2386869082738228,3.0,2.0,5.0,2.0,7.619343454136912,1.6193434541369114,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,1.6193434541369114,3.6193434541369114,2.6193434541369114,2.2386869082738228,4.380656545863088,3.0,1.0,0.3806565458630886,0.3806565458630886,0
YES,7.0,2.454403154479953,2.091193691040094,3.0,4.0,2.908806308959906,4.5455968455200475,8.091193691040095,4.0,1.454403154479953,2.454403154479953,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.454403154479953,3.454403154479953,7.0,3.454403154479953,4.0,9.0,4.5455968455200475,4.0,1.545596845520047,0.45440315447995283,0.5455968455200472,0
YES,5.219810731517005,2.780189268482995,3.219810731517005,5.0,2.219810731517005,3.0,4.219810731517005,8.0,0.6594321945510151,2.0,1.219810731517005,1.219810731517005,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,1.219810731517005,3.43962146303401,3.219810731517005,4.0,3.43962146303401,4.780189268482995,2.0,1.0,2.0,0
YES,6.0,3.9976228222513854,4.997622822251385,3.0023771777486146,3.995245644502771,3.0023771777486146,5.0,8.0,8.997622822251385,1.0,2.9976228222513854,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.995245644502771,3.0,1.0047543554972291,6.997622822251385,3.9976228222513854,3.0,1.9952456445027709,0.9976228222513854,0.0023771777486145673,0
YES,6.0,3.0,3.0,2.8088679115511033,3.0,2.1911320884488967,3.8088679115511033,6.0,1.5733962653466906,3.0,2.1911320884488967,3.8088679115511033,2.1911320884488967,2.0,2.1911320884488967,2.1911320884488967,3.3822641768977935,3.0,4.808867911551103,3.8088679115511033,3.0,4.6177358231022065,4.191132088448897,3.0,4.0,2.3822641768977935,4.0,3.1911320884488967,4.808867911551103,0.19113208844889684,1.6177358231022063,0
YES,12.080698360680856,3.5403491803404274,2.4596508196595726,3.0,2.5403491803404274,3.5403491803404274,4.459650819659572,3.919301639319145,2.0,1.5403491803404274,1.5403491803404274,1.5403491803404274,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.5403491803404274,3.5403491803404274,8.0,3.0,3.5403491803404274,0.5403491803404276,3.4596508196595726,4.080698360680855,3.0,0.5403491803404276,3.0,0
YES,10.430983901920822,2.0,4.0,2.0,4.0,3.0,3.569016098079178,3.569016098079178,1.569016098079178,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,6.138032196158356,3.569016098079178,3.430983901920822,4.138032196158356,4.569016098079178,4.0,6.0,0.43098390192082203,0.43098390192082203,0
YES,4.6955074672510495,2.695507467251049,2.695507467251049,3.0,4.0,4.0,4.3044925327489505,4.608985065497902,8.0,1.695507467251049,2.0,1.695507467251049,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.695507467251049,3.695507467251049,2.304492532748951,3.0,3.304492532748951,3.608985065497902,5.0,4.391014934502098,3.391014934502098,0.6955074672510492,3.695507467251049,0
YES,1.1980955167202896,2.603808966559421,2.0,2.0,3.1980955167202896,3.8019044832797104,5.0,7.0,6.19809551672029,1.8019044832797104,3.0,1.8019044832797104,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.8019044832797104,3.0,3.0,7.0,3.1980955167202896,4.0,0.8019044832797104,5.0,4.603808966559421,2.603808966559421,0.19809551672028958,0.19809551672028958,0
YES,16.06569211648966,2.0,4.934307883510341,2.065692116489659,2.8686157670206818,3.8686157670206818,3.0,4.868615767020682,1.9343078835103409,4.934307883510341,2.1313842329793182,3.934307883510341,3.065692116489659,3.0,4.934307883510341,3.065692116489659,1.1313842329793184,4.934307883510341,1.1313842329793184,2.934307883510341,3.8686157670206818,3.934307883510341,3.197076349468978,3.065692116489659,4.0,3.1313842329793182,4.065692116489659,5.0,0.06569211648965922,0.0,3.065692116489659,0
YES,22.1128806827763,3.0,3.887119317223698,1.8871193172236984,4.0,3.887119317223698,4.774238634447396,2.225761365552603,3.0,2.0,3.887119317223698,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,8.112880682776302,4.0,4.112880682776302,8.112880682776302,5.0,4.774238634447396,0.11288068277630159,1.0,0.0,0
YES,13.580151302313682,1.5801513023136824,2.0,3.5801513023136824,2.0,2.0,4.0,8.0,1.4198486976863176,4.0,3.4198486976863176,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.5801513023136824,2.0,3.0,6.160302604627365,3.0,2.4198486976863176,5.259546093058953,4.419848697686318,2.4198486976863176,2.740453906941047,1.0,2.5801513023136824,0
YES,21.0,4.0,3.0,1.496895518500049,3.0,3.0,5.0,3.496895518500049,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,5.5031044814999515,3.0,3.503104481499951,8.0,4.0,4.006208962999902,2.0,0.49689551850004887,0.5031044814999511,0
YES,7.916942048200916,4.0,1.0830579517990842,3.0,3.0,2.0,3.0,4.916942048200916,3.8338840964018317,3.083057951799084,3.916942048200916,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.916942048200916,3.0,2.916942048200916,0.1661159035981683,3.8338840964018317,4.0,1.8338840964018317,0.9169420482009158,1.1661159035981683,0
YES,21.447419044968104,4.0,3.776290477515948,3.0,2.223709522484052,3.0,3.223709522484052,1.4474190449681044,0.7762904775159478,3.0,4.776290477515948,3.776290477515948,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,7.223709522484052,4.0,3.0,0.6711285674521568,3.776290477515948,2.776290477515948,0.44741904496810436,0.22370952248405218,2.0,0
YES,9.0,3.0,5.0,3.0,1.2610025282343684,2.0,4.0,6.738997471765631,0.1305012641171842,4.130501264117184,4.869498735882816,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,6.0,3.0,3.0,7.0,3.8694987358828157,3.8694987358828157,1.3915037923515525,1.0,3.6084962076484475,0
YES,15.434580032392258,2.4345800323922577,1.0,1.5654199676077423,3.0,3.0,2.5654199676077423,5.696259902823227,3.5654199676077423,3.0,3.1308399352154845,3.0,2.5654199676077423,2.0,2.5654199676077423,2.5654199676077423,4.1308399352154845,3.0,4.434580032392257,3.4345800323922577,3.0,3.8691600647845155,5.434580032392257,3.8691600647845155,3.4345800323922577,1.1308399352154848,3.4345800323922577,5.0,0.0,0.5654199676077424,0.0,0
YES,6.0,1.5577477234804409,3.0,3.0,3.442252276519559,3.0,4.442252276519559,0.0,4.673243170441323,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,1.4422522765195591,3.442252276519559,4.0,7.0,4.0,4.442252276519559,6.2309908939217635,0.0,0.8845045530391182,0
YES,17.20278892742124,2.0,3.202788927421237,2.594422145157526,3.594422145157526,3.797211072578763,4.2027889274212376,3.405577854842474,4.2027889274212376,2.0,3.0,1.797211072578763,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.797211072578763,3.797211072578763,3.797211072578763,3.0,3.0,0.20278892742123722,4.594422145157526,3.405577854842474,3.202788927421237,0.0,2.202788927421237,0
YES,21.4484650952239,3.1726976428358475,3.2757674523880507,3.0,2.7242325476119493,2.4484650952238987,3.2757674523880507,1.2757674523880507,0.0,3.0,2.5515349047761013,3.0,4.0,3.0,3.2757674523880507,4.0,3.7242325476119493,3.2757674523880507,3.0,2.5515349047761013,2.7242325476119493,3.0,2.0,3.0,4.0,7.275767452388051,3.7242325476119493,4.0,4.275767452388051,0.0,1.0,0
YES,16.0,1.309594278088928,2.619188556177856,2.309594278088928,2.0,1.690405721911072,3.690405721911072,3.309594278088928,5.3095942780889285,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.380811443822144,2.0,3.0,7.619188556177856,4.0,4.3095942780889285,6.3095942780889285,3.619188556177856,4.3095942780889285,1.380811443822144,0.690405721911072,3.309594278088928,0
YES,19.340544835479896,2.659455164520103,4.0,2.659455164520103,3.0,3.3189103290402064,4.659455164520103,0.0,6.318910329040206,1.0,1.6594551645201032,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,3.659455164520103,3.0,3.0,2.340544835479897,4.340544835479897,3.0,2.0,0.0,2.0,0
YES,14.0,1.1950362696007455,1.0,2.609927460798509,3.0,3.1950362696007453,5.0,2.1950362696007453,4.0,1.0,2.1950362696007453,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,8.0,3.0,4.0,4.3900725392014905,3.1950362696007453,4.0,4.6099274607985095,0.1950362696007455,0.1950362696007455,0
YES,8.104782591189723,4.0,3.895217408810278,3.947608704405139,3.0,3.947608704405139,5.0,8.94760870440514,0.05239129559486122,1.0,1.052391295594861,1.0,2.052391295594861,2.052391295594861,2.052391295594861,2.052391295594861,4.9476087044051384,5.0,5.0,3.0,3.052391295594861,3.052391295594861,1.947608704405139,4.0,3.947608704405139,6.0,3.947608704405139,4.0,3.052391295594861,0.9476087044051388,1.947608704405139,0
YES,19.0,3.0,4.840375098567833,4.680750197135666,4.840375098567833,3.159624901432167,5.0,6.680750197135666,6.840375098567833,1.0,1.8403750985678329,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,0.15962490143216723,4.0,3.521125295703498,3.0,3.840375098567833,3.6807501971356658,1.8403750985678329,1.0,2.840375098567833,0
YES,5.0,1.6643767270220882,3.664376727022088,4.328753454044176,3.664376727022088,2.664376727022088,5.0,5.328753454044176,4.328753454044176,1.3356232729779118,2.664376727022088,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,4.664376727022089,4.0,6.664376727022089,5.0,4.0,0.0,1.0,2.0,0
YES,10.923192558930719,1.0768074410692812,3.923192558930719,3.0,2.076807441069281,3.923192558930719,5.0,6.923192558930719,5.076807441069281,1.0768074410692812,2.923192558930719,1.0768074410692812,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.076807441069281,3.0,3.0,4.076807441069281,3.0,3.923192558930719,8.076807441069281,3.923192558930719,4.076807441069281,0.15361488213856256,1.0,0.15361488213856256,0
YES,2.0,3.2349942775346916,2.469988555069383,1.4699885550693832,2.2349942775346916,3.0,3.530011444930617,7.234994277534692,1.4699885550693832,3.0,3.7650057224653084,2.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.234994277534692,4.0,4.530011444930617,2.2349942775346916,4.765005722465308,3.7650057224653084,0.7650057224653084,0.7650057224653084,0.2349942775346916,0
YES,19.660301965995835,3.0,3.0,3.0,5.0,4.830150982997918,3.0,6.660301965995837,0.33969803400416376,3.1698490170020817,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,7.339698034004163,4.0,2.1698490170020817,4.169849017002082,3.8301509829979183,2.1698490170020817,3.8301509829979183,1.0,1.8301509829979181,0
YES,12.94825153779008,3.051748462209921,4.948251537790079,4.948251537790079,4.896503075580158,4.0,5.0,1.9482515377900793,4.103496924419842,1.0517484622099207,2.051748462209921,2.0,2.948251537790079,2.948251537790079,2.948251537790079,2.948251537790079,4.051748462209921,5.0,5.0,3.051748462209921,4.0,4.0,4.103496924419842,3.948251537790079,4.051748462209921,0.0,3.0,5.0,3.948251537790079,0.9482515377900793,1.8965030755801586,0
YES,18.39079528845162,3.0,3.6953976442258094,2.6953976442258094,3.3046023557741906,3.0,4.304602355774191,7.390795288451619,6.695397644225809,1.6953976442258094,2.6953976442258094,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,1.3046023557741906,3.6953976442258094,3.6953976442258094,5.609204711548381,3.390795288451619,5.0,0.0,0.6953976442258095,3.6953976442258094,0
YES,19.26451580398884,1.0,4.0,2.2645158039888384,2.2645158039888384,2.7354841960111616,3.0,2.5290316079776765,6.7354841960111616,2.5290316079776765,4.2645158039888384,3.2645158039888384,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,6.2645158039888384,3.0,3.0,2.2645158039888384,5.0,3.2645158039888384,1.2645158039888382,1.0,3.4709683920223235,0
YES,3.279892652246427,4.0,4.279892652246427,2.720107347753573,3.720107347753573,5.0,4.720107347753573,1.0,3.0,1.0,2.279892652246427,1.279892652246427,1.279892652246427,2.720107347753573,2.720107347753573,1.279892652246427,4.279892652246427,5.0,5.0,4.720107347753573,4.0,4.0,0.7201073477535731,3.720107347753573,3.720107347753573,5.160322043260719,5.0,4.440214695507146,5.279892652246427,0.7201073477535731,0.2798926522464269,0
YES,27.44456182529831,2.2777190873508437,3.4445618252983126,2.7222809126491563,2.2777190873508437,2.2777190873508437,3.0,6.277719087350844,7.722280912649156,2.7222809126491563,4.0,3.0,3.7222809126491563,2.0,3.7222809126491563,3.7222809126491563,3.5554381747016874,3.7222809126491563,3.2777190873508437,2.2777190873508437,2.2777190873508437,3.0,1.0,3.7222809126491563,4.0,3.7222809126491563,4.0,4.444561825298313,1.0,0.0,0.0,0
YES,14.0,2.0,2.035930182185973,2.035930182185973,3.0,4.0,3.0,5.1077905465579185,2.071860364371946,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.928139635628054,3.0,4.0,1.035930182185973,4.928139635628054,3.964069817814027,5.0,0.964069817814027,1.0,0
YES,1.926916346331108,3.0,2.0,2.073083653668892,4.073083653668892,4.0,4.853832692662216,5.146167307337784,7.146167307337784,1.073083653668892,2.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.926916346331108,4.0,4.0,0.21925096100667574,3.073083653668892,4.0,1.8538326926622162,4.073083653668892,4.0,3.2192509610066757,0.9269163463311081,0.9269163463311081,0
YES,7.427396283140657,2.2136981415703283,2.0,1.2136981415703283,3.0,3.0,5.0,4.427396283140657,4.427396283140657,1.0,2.0,1.7863018584296717,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,7.786301858429671,3.2136981415703283,1.2136981415703283,0.4273962831406568,4.786301858429671,3.5726037168593434,2.5726037168593434,1.0,0.7863018584296716,0
YES,13.579995925918595,1.0,3.15999185183719,2.0,3.579995925918595,3.0,5.0,2.15999185183719,9.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.420004074081405,3.0,3.0,2.420004074081405,3.420004074081405,3.0,4.420004074081405,4.0,3.579995925918595,2.420004074081405,0.42000407408140494,0.5799959259185951,0
YES,2.9806262345180645,3.0,2.9903131172590323,1.0193737654819355,2.0,1.0096868827409677,4.0,3.0,6.029060648222903,4.990313117259032,4.0,3.9903131172590323,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,8.0,4.0,3.0,2.9806262345180645,4.9806262345180645,4.9806262345180645,0.9903131172590323,1.0,1.9903131172590323,0
YES,19.0,3.0,5.0,5.0,3.1420449090849427,4.0,4.0,5.142044909084943,2.2840898181698854,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,2.8579550909150573,3.0,3.0,0.14204490908494283,5.0,3.0,0.0,1.0,0.5681796363397713,0
YES,14.537685311090165,3.0,4.462314688909834,2.0,4.0,4.0,5.0,8.731157344454918,3.1934720333647517,1.731157344454917,2.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,7.462314688909834,3.268842655545083,3.537685311090166,1.268842655545083,5.0,3.268842655545083,2.0,0.7311573444549172,4.0,0
YES,15.0,1.0532439648262968,4.0,2.053243964826297,3.0,3.0,2.946756035173703,0.0,4.84026810552111,3.0,4.053243964826297,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.053243964826297,3.0,3.0,4.84026810552111,4.946756035173703,3.0,4.946756035173703,0.9467560351737032,0.10648792965259357,0
YES,3.218384520803601,3.563230958392798,2.6551535624108027,2.218384520803601,4.0,4.0,4.0,8.218384520803601,4.436769041607202,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.218384520803601,3.218384520803601,0.7816154791963991,4.0,3.218384520803601,3.218384520803601,1.0,2.218384520803601,0
YES,7.0,2.3137065120520655,3.0,1.6274130241041305,3.3137065120520655,3.0,4.0,0.0,3.3137065120520655,1.6862934879479348,2.6862934879479345,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,7.6862934879479345,4.0,2.3137065120520655,4.6862934879479345,3.0,3.6862934879479345,3.6274130241041305,1.0,0.6862934879479348,0
YES,5.247873358728423,4.0,2.2478733587284236,4.504253282543153,1.4957467174568473,1.4957467174568473,5.0,3.4957467174568473,1.0,1.0,2.2478733587284236,1.0,4.256379923814729,4.256379923814729,1.2478733587284236,2.0,5.0,4.247873358728423,3.4957467174568473,4.0,1.4957467174568473,1.4957467174568473,3.4957467174568473,3.7521266412715764,2.0,3.7521266412715764,4.0,2.2478733587284236,2.2478733587284236,0.24787335872842364,0.24787335872842364,0
YES,22.302283692446707,2.697716307553293,1.6977163075532928,3.0,4.0,4.0,3.697716307553293,5.697716307553293,3.302283692446707,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,6.604567384893414,3.302283692446707,3.6045673848934143,3.0,3.302283692446707,4.697716307553293,1.906851077340121,1.0,0.697716307553293,0
YES,21.728225550020998,1.3641127750104993,1.6358872249895007,1.7282255500209989,4.0,3.6358872249895007,4.3641127750105,4.907661674968502,4.0,2.2717744499790014,3.2717744499790014,1.3641127750104993,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,3.6358872249895007,3.6358872249895007,5.3641127750105,3.0,3.3641127750104993,0.0,5.0,4.3641127750105,5.271774449979001,0.0,1.2717744499790011,0
YES,11.566215015752617,3.4337849842473833,3.1324300315052334,4.433784984247383,2.5662150157526167,2.1324300315052334,4.433784984247383,2.5662150157526167,1.1324300315052331,1.0,1.0,1.0,3.3013549527421504,3.3013549527421504,1.5662150157526167,2.0,5.0,4.566215015752617,4.132430031505233,4.0,2.1324300315052334,2.1324300315052334,7.0,3.4337849842473833,2.0,4.433784984247383,3.0,3.0,2.1324300315052334,0.0,1.4337849842473833,0
YES,2.00625747102647,1.0,4.0,2.99374252897353,3.00625747102647,2.00625747102647,4.99374252897353,4.99374252897353,8.98748505794706,1.0062574710264702,2.0,1.0062574710264702,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,4.018772413079411,3.0,3.99374252897353,7.01251494205294,4.99374252897353,3.0,0.012514942052940459,0.9937425289735298,0.0,0
YES,28.0,3.8762285966390495,2.0618857016804752,1.9381142983195248,3.9381142983195248,4.0,4.938114298319524,4.1237714033609505,5.8762285966390495,1.0618857016804752,3.0,2.0,2.9381142983195248,2.9381142983195248,2.9381142983195248,2.9381142983195248,4.061885701680476,5.0,5.0,3.0618857016804752,4.0,4.0,2.9381142983195248,2.8762285966390495,2.1237714033609505,3.0,4.938114298319524,2.1237714033609505,2.0,1.0,3.8762285966390495,0
